문장,성소수자,인종국적,연령,지역,종교,기타혐오,악플욕설,clean,개인지칭,성별
이런짓하려고 지하철전동차 출입문 유리창까지 파괴하냐? 이쯤되면 동성애는 거의 철도 지하철 버스에의 테러리스트다. 동성애 망나니짓하려면 해라. 그리고 걍 죽어라. 동성애자 동성결혼자 무슬림 이단사이비광신자 너희 애새끼들은 더 이상 이승에서 살아있을 가치가 없어보인다.,1,0,0,0,1,0,0,0,0,0
저게 나라대표로 나가서 할 소리냐. 빨갱이새끼 아니고서야 어떻게 저런 말이 입에서 나오지.,0,0,0,0,0,1,0,0,0,0
ㅋㅋㅋㅋㅋ 행동력 ㅇㅈㄹ ㅋㅋㄱㄲ 정게 틀딱 특) 김정은이 박근혜 석방하라고 하면 김정은 애국 우파 행동력 좋은 청년임,0,0,1,0,0,0,0,0,1,0
"한인이민충 특징: 현지에서는 세탁소 똥송칭챙총이면서 일베만 오면 천조국게이,천조국응딩이라면서 온갖 허세 다 부림",0,1,0,0,0,0,0,0,1,0
일베 논란 예약꼭 성공해라 ㅋㅋ,0,0,0,0,0,0,0,1,0,0
고 변희수 하사가 중국군인 이었다면?,0,1,0,0,0,0,0,0,1,0
갓건배는 한강 아래에 집짓고 살고 있다 그러니 한남들은 찾아가려면 재기따라가면 된다 재기가 괜히 한강에서 재기했겠노? 재기는 다 현안이 있어서 그런거니 어서 속히 따라가거라!!,0,0,0,0,0,0,0,0,0,1
이 지역 노인네들중 왕의 부름을 받았으니 영광으로 알아야지 하는 노인들 꽤 있음 ㄹ혜 대선조차도 나오면 안된다고 울부짖은 가족 모임날 50년생 경북고등 영대미대 나온 외삼놈에게 도 직접 들음 울 엄마 공장가서 주야로 일해 학비대주니 알바한번 안하고 쉽게 살아온주제에,0,0,1,0,0,0,0,0,1,0
이자스민 암살인증하면 몇베가노??,0,1,0,0,0,0,0,0,1,0
참 진짜 별 걸레 같은 기사 다보겠네... ㅡ ㅡ 주민등록증과 실제 외모가 성별이 다르게 느껴지면 당연히 본인확인 해야 되는게 정상 아닌가요?,0,0,0,0,0,0,1,0,0,0
"토착왜구고 나발이고 무""슨상""관 ?그냥 ""전라도""라는 것 자체가 개씨발 아웃인데 ?",0,1,0,0,0,0,0,0,1,0
어차피 추세라는게 있으니 보수성향의 시장이 당선되도 동성애를 지지 한다고는 하겠지만박원순은 지나치다.,1,0,0,0,0,0,0,0,1,0
여자였으면 신상공개 안됐을텐데 ㅋㅋㅋ,0,0,0,0,0,0,0,0,0,1
"이부진사장님, 저 그지새x 2억만 줘서 일본으로 쫒아주세요~",0,0,0,0,0,0,1,0,1,0
송영무 저새낀 어디 달동네 슈퍼마켓 아재같이 생김,0,0,0,0,0,1,0,0,1,0
설현 갓치가 김희iron 밀치고 앞에서서 봊꾸러기 표정 짓고 센터 차지해야한다 익이야 헬좆선민국 한남민국아,0,0,0,0,0,0,0,0,1,1
문재인을 욕할필요없다. 그를 뽑은 국민들이 병신이다 라는 나의 관점과 비슷한 생각을 가지고계신 배우신 분,0,0,0,0,0,1,0,0,1,0
처음부터 불법적인 짓을 할목적으로 서버를 해외에 두고 운영해놓고 이제와서 뭐가 억울하다는 건가,0,0,0,0,0,0,1,0,0,0
그래서 김현미 안짜르고 냅두는구만...먼 개 같은소리야..,0,0,0,0,0,0,1,0,1,0
눈치보지말고 애새끼한테 욕해라 이 개새끼가 미쳤나 라고 난 실제로 그렇게함 맘충들 내 인상보고 쫄아서 암말도못함,0,0,0,0,0,0,0,0,0,1
이봉원 신고 안하냐,0,0,0,0,0,0,1,0,1,0
"이자스민이 대통령이 돼서 낸 첫 정책 = 모든 불체자 합법화와 코피노 국내정착 장려, 모국 필리핀의 코피노출산미혼모 장려금 대폭 지원, 향후 필리핀 연방을 만듦필리핀 연방필리핀 = 아시아의 영국한국 = 필리핀 식민지, 아시아의 미국",0,1,0,0,0,0,0,0,1,0
나 정말 정말 몰라서 그러는데... 워마드는 일베에 적 아니냐? 근데 재들도 문재앙 싫어함? 저기 등치크고 성격 나쁜 여자애들 집단 아니냐? 근데 재들이 문재앙 뇌물현 저정도로 싫어 하면 우리 편이네,0,0,0,0,0,0,0,0,1,1
조선족 대신 조원진이다답은 조원지니,0,1,0,0,0,0,0,0,1,0
즈그 자지가 무슨 고무줄이노? 2.9에서 29가 되게ㅋㅋㅋㅋ? 하찮다 이기,0,0,0,0,0,0,1,0,0,0
이대만 아니었으면....,0,0,0,0,0,0,0,1,0,0
그곳은 '슨상'님이 주님아니었당가?나는 여지까지 그곳사람들은 '슨상'교 신자인줄 알았당께,0,0,0,1,0,0,0,0,1,0
표준어가 괜히 표준어냐?,0,0,0,0,0,0,0,1,0,0
자똥스민 어떻게 의원 간거냐,0,1,0,0,0,0,0,0,1,0
카람 김은수 저거 한국 무슬림대장이다. 이희수 교수랑 한국개슬람 옹호 투톱임. 삼성전자 다니다 때려치고 사우디에 유학갔다온 골수 와하비즘 종자다.내가 수십번 저새끼랑 채팅하다 논리로 개박살냈다.지금은 자기가 새끼친 개슬림 알바로 대신 채팅봇돌림.,0,0,0,0,1,0,0,0,1,0
세계일보는 왜 진중권 기사를 받아 쓰지......신문 같지도 않는 것들이......유신보수잔당어르신들,0,0,0,0,0,1,0,0,1,0
조선족 새끼들 하나같이 촌스럽던데,0,1,0,0,0,0,0,0,0,0
천조국 검찰수사관이었으면 저 조잘대는 썅년부터 조졌을 듯.,0,0,0,0,0,0,0,0,1,1
옥주현이 방송가에서 홍어 카르텔에 얼마나 괴롭힘 당했겠냐 안 봐도 비디오,0,0,0,1,0,0,0,0,1,0
이자스민 의원님 존예인듯 ㅎㅎ,0,0,0,0,0,0,0,0,1,1
"내 어리버리, 왕따, 씹찐따, 눈치제로, 아싸, 부적응 관심병사, 어좁이, 존못 사촌동생은? 걔는 심상정 찍었데. ㅋㅋㅋㅋ",0,0,0,0,0,1,0,0,1,0
뭘 꽤뚫어,0,0,0,0,0,0,0,1,0,0
pc충새끼들 진짜 칼로 찔러 죽여버리고싶다,0,0,0,0,0,1,0,0,0,0
이단끼리 끼리 끼리 노는구나~ 전광훈이 왜 빠졌냐~??? 네가 조재호냐~??.,0,0,0,0,1,0,0,0,1,0
매국노일수록 홍어나 좌좀일 가능성이 아주높지,0,0,0,1,0,0,0,0,0,0
흔한 일베충 인성도 저것보단 좋겠다 ㅋㅋ,0,0,0,0,0,0,1,0,0,0
김진태가 잘컸으면 pc충 조지는 선봉장역할 하다가 대통령까지 지냈을텐데 하필 박그네가 개짓거리하는바람에 ㅅㅂ,0,0,0,0,0,1,0,0,1,0
유투브가 진짜 심각하다. 욕으로 성소수자로 기본2천이상은 번데ㅋ 그중 엄마용돈. 애인용돈 ~  그거할라고 목숨걸고 뗏냐??,1,0,0,0,0,0,0,0,0,0
ㅋㅋㅋㅋㅋㅋ 왜 걸릴까봐쫄리냐 차이나게이트법 발의 반대하면 뭐 걍 빼박조선족인증이지,0,1,0,0,0,0,0,0,0,0
노무현은 바보병신이라서 지가 호남바지사장노릇한줄도 몰랐던거야근데 본인도 짱구좀 굴려보니 ㄹㅇ 홍어새끼들은 말이 안통하거든결국에 자살당함,0,0,0,1,0,0,0,0,1,0
법원에 아무래도 전광훈교 맹신판새들이 많은가보이,0,0,0,0,1,0,0,0,1,0
성재기 후장에 8명 한남소추 도전하노,0,0,0,0,0,0,0,0,1,1
볼것도 없드만 대ㅡ단한 자지초상권이노,0,0,0,0,0,0,0,0,0,1
예전 갤플에 시위가는사람 게시물은 아묻따 워추박기로 했었노,0,0,0,0,0,0,1,0,0,0
전구 시발ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0,0,0,0,0,0,1,0,0,0
신은 칰느님밖에 없.다.,0,0,0,0,0,0,0,1,0,0
수술 한 번으로 여자가 되는 게 아니야 생리하는 부담 아이 낳는 고통~ 동성애 반대 문재인 아웃 주체사상 공산주의 아웃,1,0,0,0,0,1,0,0,1,0
맘충들 선동에 잘 넘어가니 카페마다 저런글 올려서 세뇌시키려는거지.,0,0,0,0,0,0,0,0,0,1
보지들한텐 공유 강동원 그냥 보픈 프리패쓰임,0,0,0,0,0,0,0,0,1,1
무시하고있다. 틀니새낀데최태민 박근혜 놀린다고징징대는 틀니새끼 지원사격좀 누구없나,0,0,1,0,0,0,0,0,1,0
틀딱이냐 니냐 누가 발광하는 거냐?,0,0,1,0,0,0,0,0,0,0
근데 이수정도면 굳이 성매매 안해도 대줄 여자 널렸지않냐?고딩 따먹다가 이미지 조져버린거보면 좀 안타까움 그놈의 좆이 문제다,0,0,0,0,0,0,0,0,1,1
남자들 책 안 읽는 거 티 내네 베스트셀러 글에 좋아요 좀 눌렀다고 이렇게 화낼 일이냐ㅋㅋㅋ,0,0,0,0,0,0,0,0,0,1
서로 추구하는 가치관이 다르겠지. 성격차이였다면 애들때문에 지금까지 기다렸나,0,0,0,0,0,0,0,1,0,0
이련이련 꿀팁이노ㅋㅋ 처 창놈은 와꾸가 딱 전형적이노 여윽시 유충클라스,0,0,1,0,0,0,0,0,0,1
논리가 없는데 뭔 논리를 논해 븅신이 ㅋㅋㅋㅋ,0,0,0,0,0,0,1,0,0,0
된장녀의 원조 김옥빈,0,0,0,0,0,0,0,0,1,1
그냥 홍통둘다죽여,0,0,0,1,0,0,0,0,0,0
급식새끼들 문재인 안철수 누군진아냐? 씨발아,0,0,1,0,0,0,0,0,1,0
패악질을 부리는 남성혐오적 페미니스트들한테 선을 그은 정치인은 여당에선 추미애가 유일하네,0,0,0,0,0,0,0,0,1,1
하... ㅅㅂ ㅋㅋㅋㅋㅋㅋㅋㅋ,0,0,0,0,0,0,1,0,0,0
ㅋㅋㅋㅋ맞다ㅋㅋㅋ쌍도개병신들 맞는데 김대중 노무현 홍어들이 ㄱ씹극혐병신이라 용ㅅㅓ됨,0,0,0,1,0,0,0,0,1,0
정희랑 영수랑 섹스함?영수의 발기된 자지를 정희의 보지속에 삽입함?,0,0,0,0,0,0,1,0,1,0
ㅋㅋㅋㅋ 한국은 대놓고 성차별하네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ천조국 게이로써 존나 신기하다,0,1,0,0,0,0,0,0,1,0
본래 희귀성씨 가진사람들이 족보에 시조가 중국이나 어디 다른나라에서 귀화한걸로 돼있어서 이민정책에 관대한 편.,0,1,0,0,0,0,0,0,1,0
황폐해진 세상과 마음의 복음이 푸른 숲을 이루길 기도합니다,0,0,0,0,0,0,0,1,0,0
시발 일게이들 똥남아 개극혐 이러더니이자스민 안들 잘생기니 시무룩행똥쏭이 아니라 니들이 못생긴겨 4대천황처럼 생긴것들아,0,1,0,0,0,1,0,0,1,0
틀딱논리면 박정희 각하도 빨면안됨,0,0,1,0,0,0,0,0,1,0
이 새끼도 완전 리틀 이만희네 ㅋㅋㅋ 일반 교회 업체들이 그렇게 신천지 욕하면서 목사 새끼들 최종 목표가 이만희 같이 되는게 꿈인가보다 이만희가 예수 팔아 돈버는 모범 사례인가보다 신천지만도 못한것들 ㅋㅋㅋ,0,0,0,0,1,0,0,0,1,0
노무현대통령님을 죽인 친일집단들 토착왜구들 니들은 시한부 인생에 정리를 잘 해야할거다.,0,1,0,0,0,0,0,0,1,0
이준석 저새끼 아무리 봐도 보수에 심어놓은 트로이 목마인듯 하는 말 들어보면 보수 이념이랑 거리가 너무 멈 혹시 이새끼도 짱깨가 키운 새끼 아닐까,0,1,0,0,0,0,0,0,1,0
이스라엘 vs 팔레스타인만 봐도 무슬람들이 얼마나 폭력적인지 알것이다,0,1,0,0,1,0,0,0,0,0
맘충은 고소 안되노? 이것도 -충인데,0,0,0,0,0,0,0,0,0,1
여성부만든 똥대중 초기원흉이 이화여대생이라고 봐도 무방할듯 이거맞나?,0,0,0,0,0,0,0,0,1,1
우선 요즘 보지들 눈 개높다,0,0,0,0,0,0,0,0,0,1
보빨오지네 커피먹는거랑 여자랑 무슨상관이냐? 여자들이 허영심 가득차서 커피 오지게 처먹는건 알지만,0,0,0,0,0,0,0,0,1,1
와 봊나부럽노 재기후 남동충 방 박살내기파티 ㄹㅇ 인생파티각이노,0,0,0,0,0,0,0,0,0,1
인권팔이하는 애들아~~조국 아들딸때문에 피해본 학생들의 인권은 뭐라 이야기할래?,0,0,0,0,0,1,0,0,1,0
전형적인 경상도 얼굴 박정희랑 비슷하게 생김 약간 원숭이 상 같기도하고 뱀상 같기도 한 얼굴 이목구비도 ㅎㅌㅊ,0,0,0,1,0,0,0,0,1,0
Tongue,0,0,0,0,0,0,0,1,0,0
당연하지; 북한은 다같이못살고 한국은 상류층과 차이는 많이나는데 흙수저라도 밥은 안 굶고 다니잖아,0,0,0,0,0,0,0,1,0,0
한국여자는 다 김치녀라는 말은 잘 하다가 한국여자는 다 메갈이라는 말은 곧뒈져도 안함 ㅋㅋㅋㅋㅋ 김치녀=김치좆이 못가져서 짜증냈던 여자,0,0,0,0,0,0,0,0,0,1
하 머가리 따서 안에 뭐들었나보고싶다,0,0,0,0,0,0,1,0,0,0
조미현 기자야 페미니즘이 남성혐오 사상이잖냐 그래서 혐오당하는거다,0,0,0,0,0,0,0,0,1,1
아~~~ 여자니까 군머 안가서 노무 행복하다^0^ 한남충들 군머에서 2년 시간 버릴동안 스타벅스가서 커피 마시고 호텔가서 양쇼타남이나 데리고 놀아야겠노^^,0,0,0,0,0,0,0,0,0,1
일본이 무역보복하면 나라 망한다던 극우틀딱들 다 어디갔노 ㅋ문재앙이 일본 무역보복 맞대응으로 수입다변화 성공해서 삼성으로 수출길 막힌 일본기업 좆되게만들고 일본 조련잘하는중인데 ?,0,0,1,0,0,0,0,0,1,0
결혼할 때 현타왔다. 이효리같이 부족한 게 없는 여자가 왜 저런????? 저런 와꾸랑 결혼을???????? 어리고 조신한 미남이 줄 섰을 텐데 안타까웠노.,0,0,0,0,0,0,0,0,1,1
임영웅 저새끼 눈 사팔뜨기 존나 무섭네 사시가 진짜 좆같음 신기한게 송가인도 눈 사시임 둘이 1등 먹음 사시 트롯,0,0,0,0,0,0,1,0,1,0
예전에 한창 이자스민이 하던거 통과됐냐,0,0,0,0,0,0,0,1,0,0
참 저한마디 했다고 10년이 가까이 강호순 유영철보다 더 가열차게 까이는게 말이되노 소추한냄국 토나온다이기야,0,0,0,0,0,0,0,0,1,1
진짜 일베를 하면서 궁금한거 딱 하나있는데 우리나라는 초등학교랑 중학교까지 의무교육아니냐?어떻게된게 이 앰창히키찐따 일게이새끼들은 매우 기초적인 맞춤법도 맨날 틀리고 모르냐 씨발 진짜 궁금함,0,0,0,0,0,0,1,0,0,0
평범한 한국여자노 ^^ 김치좆놈들만 한껏부랄을 쪼그리고 다니는거 아니겠노,0,0,0,0,0,0,0,0,0,1
이슬람애들 음식 가리고 기도 따지고 하는거 극혐.거슬리노.,0,1,0,0,1,0,0,0,0,0
사회주의로 가는게아니라 이미 우린 공산주의임 ㅋㅋ,0,0,0,0,0,0,0,1,0,0
문재앙 병신 새끼는 짱개국 가서 뒤지지 않고 온것만도 감사하고 살듯 ㅅㅂ,0,1,0,0,0,0,0,0,1,0
전광훈이가 이단이 안된상태야. 그런건 이미 개신교 저것들도 똑같이 오염됐단거지.,0,0,0,0,1,0,0,0,1,0
일본이랑 섹스해서 애낳고 중국조지러 가야하는데 문재앙이 겐세이 존나하노 씨발,0,1,0,0,0,0,0,0,1,0
문재앙 얻어맞으니까 많이 힘드냐? 부들대는 꼴이 우습네.,0,0,0,0,0,0,1,0,1,0
저런게 홍어마인드다. 당장 눈앞의 이익만 쫓으면서 사는 좆버러지인생들,0,0,0,1,0,0,0,0,0,0
6이미 좆국 윗자리 웜이 먹었다구? 그럴리업쏘 쿵쾅쿵쾅9 하는 자집애들 앵앵소리에 넘어가다니 뭐하는거로,0,0,0,0,0,0,0,0,0,1
자한당 정쟁의 끝은 어디인지.. 끝이 없군요,0,0,0,0,0,0,0,1,0,0
"심옥주란 여자는 말투가 그냥 무당이던데, 미친 짓거리나느니, 그따위로 하면 되냐느니? 못배운티 팍팍나고, 어데 들을게 없어 저런 무식한 소리하는 여자 소릴 들을까. 한국인이 그케 어리석은 자가 많다는데 분노를 금치못하겠다",0,0,0,0,0,1,0,0,1,0
쟤네 말대로 인생 더 살기 싫을 정도로 강한 처벌해서 재기시켜라,0,0,0,0,0,0,1,0,0,0
의료비나 의무교육을 따지기 이전에 자국에 가면 애초부터 받지못할 복지혜택인데 한국에 와서 방따시고 굶진 않으니 요구사항이 많네 ㅎㅎ,0,1,0,0,0,0,0,0,0,0
근데 문제인 대답할때마다 눈 감는거 습관인가? 구라치는지 아닌지 모르게 눈을감추는거,0,0,0,0,0,0,1,0,1,0
이슬람교 포기하는 조건으로 난민 받아주면 안되나,0,1,0,0,1,0,0,0,0,0
못생김이 펄펄..,0,0,0,0,0,0,1,0,0,0
"양한승목사 = 앵벌이,  이래서 교회가 미안합니다.",0,0,0,0,1,0,0,0,1,0
얼굴이 ㅅㅌㅊ면 커버 가능할거같은데.,0,0,0,0,0,0,0,1,0,0
똥남아 이자^슨^민 새끼 완득이볼때 누군가했다,0,1,0,0,0,0,0,0,1,0
니네들 정신적 지주인 이국주도 음식 시킬때 많이 시키는거 쪽팔려서 친구 있는척 하잖아 ㅋㅋㅋㅋ 미친년들아,0,0,0,0,0,0,0,0,1,1
문재인찍고 토착왜구 물러나라 잘하게보이던데,0,1,0,0,0,0,0,0,0,0
통구이들 특징 : 지들 까이는 떡밥이면 급하게 화제 전환 마 ! 이게 쌍도 남자 아이가,0,0,0,1,0,0,0,0,0,0
"문통, 문빠와 함께 적폐셰력 토착왜구 반일 등 지지를 위해 혐오를 조장하여 국민을 분열시킨 것에 사과를 하세요.",0,1,0,0,0,0,0,0,1,0
이준석 할말했네 남녀평등 장학금도 성적도 평등해야지 녀자들도 존심 안 상할려면,0,0,0,0,0,0,0,0,1,1
방구석 병신들 개소리 ㄴㄴ진짜 인터넷의 폐해다.. 병신들이 개소리만 하고 있어.,0,0,0,0,0,0,1,0,0,0
저게 헛소리인이유 대꺠문이 아닌이상 미통당아니면 찰스당임,0,0,0,0,0,0,1,0,1,0
정치학적으로 저게 맞는거다보수가 존나 어리버리 까고 있는거다 중도적인 선택만큼 멍청한것도 없다,0,0,0,0,0,0,1,0,0,0
게으르고 유리멘탈 인성병신이라 그럼. 오버워치 밤새면서 노가다하고 1위하는 한남국자가 못할리가없지 ㅋㅋㅋㅋㅋ 그냥 개삐융신들임,0,0,0,0,0,0,0,0,1,1
일본처럼 항시 순찰하며 불법체류자들 추방종하자 거기에 외국인 통장 못만들게해라,0,1,0,0,0,0,0,0,0,0
ㄹㅇ절대안함,0,0,0,0,0,0,0,1,0,0
제발 저 미친 개독교 짐승에게서 저아이 구해주세요,0,0,0,0,1,0,0,0,0,0
트럼프 재선되면 조선족벌레 100마리 죽여야지 ㅎㅎㅎ그때쯤은 중국벌레 죽이는게 합법일듯,0,1,0,0,0,0,0,0,1,0
응 정신병~~~ 병원에 가둬놓고 한달만 정신개조 시키자,0,0,0,0,0,1,0,0,0,0
흑인편들면서 경찰 공격하는 백인 보지들보면서 총갈겨주고 싶음 흑인한테 강간당해봐야 정신차리지,0,1,0,0,0,0,0,0,0,1
페미니즘은 정신병 이지은 인턴 기자님 페미니즘 주제로 논리 배틀 해보실래요?,0,0,0,0,0,0,0,0,1,1
남녀할당제 수해자중 90퍼정도가 한남임ㅋㅋ,0,0,0,0,0,0,0,0,0,1
여자들이 만들어낸 남성 혐오 단어들은 왜캐 죄다 뇌내망상에서나온 단어들일까?,0,0,0,0,0,0,0,0,0,1
이 경우엔 해야 함. 그 6만명이 성재기 처럼 남성운동이 1이라도 관심 있었으면 이딴 일은 없지..자업자득. 글고 미성년물 이런 건 좀 정신병자 새끼 맞자나. 쉴드 ㄴ,0,0,0,0,0,1,0,0,1,0
출소해서 저교회 나가면 되겠네 학생부나 유년부 교사로 거듭나시길 바랍니다 조형재님 아니 조집사님,0,0,0,0,1,0,0,0,1,0
태생적으로 유전자가 빻아서 대가리가 재기한 부분이노.,0,0,0,0,0,1,0,0,0,0
전라도는 저것도 지역관례라 합법임,0,0,0,1,0,0,0,0,0,0
해외에서 신부 들여와 결혼하는 이유가 남자들의 성욕 해소를 위한 탈출구라는 말은 개연성이 없어보인다. 하지만 강용석이 말한 이 다문화 자녀들이 사회불만세력이 될 확률이 굉장하 높고 장기적으로 문제가 될 소지가 다분해보임. 강용석이 맞는 말 했네.,0,1,0,0,0,0,0,0,1,0
전라도는 예로부터 우리 조상인 북방민족이 덜 밀어낸 땅에 살면서 식민통치 받았던 애들임. 유전자가 흐름다 유전자가,0,0,0,1,0,0,0,0,0,0
살면서 걸러야 할 새끼들알라 믿는 새끼예수 믿는 새끼짱깨 빠는 새끼슨상 빠는 새끼 호남 출신 새끼그리고 우리 일게이들,0,1,0,0,0,0,0,0,1,0
아주 자기가 신인줄 아는 악한 자...,0,0,0,0,0,0,1,0,0,0
틀딱들은 최태민이랑 박근혜가 ㅅㅅ한 팩트도 인정안함홍어패는 전두환도 좆족홍어라고 함,0,1,1,1,0,0,0,0,1,0
쌀국 자댕이들이 부랄딸랑이면 볼 만 하겠노 껄껄,0,0,0,0,0,0,0,0,0,1
이들을 못지키면 나라도 아니다.,0,0,0,0,0,0,0,1,0,0
마누라 = 임마 누워라 이뜻아님?? 봊나 듣기 시름 아내가 꽁씹용 대기조냐?,0,0,0,0,0,0,0,0,0,1
ㅋㅋㅋㅋ북한 돼지새끼가 '박근혜 목에 100억!!' 이런다고 돈에 눈 돌아삔 홍어새끼들이 박근혜 근처에 얼쩡 거릴수나 있을까? 그냥 뻥카 치는거겠지ㅋㅋ,0,0,0,1,0,0,0,0,1,0
ㅋㅋ 참빨리도 사과했다 사과하기 그렇게 어렵디?ㅋㅋ,0,0,0,0,0,0,1,0,0,0
새누리라 까는거저새끼들 이완용 같은 놈도 전라도면 커버쌀놈들임,0,0,0,1,0,0,0,0,0,0
문재앙표 개돼지 노조나라,0,0,0,0,0,1,0,0,1,0
역시 페미는 나쁜건가봅니다,0,0,0,0,0,0,0,0,0,1
진심 이자스민 명치 삼일한하고싶다,0,1,0,0,0,0,0,0,1,1
확실히 도태남새끼들한테'사랑 거절'은 너무나도 큰 치욕임본인이 그정도까지 병신이라고 생각은 안했을텐데 거절당하면 눈돌아감그걸 인정할 수가 없어서 저런 범죄를 일으킨거같음,0,0,0,0,0,0,0,0,0,1
그런 전라도년 ㅂㅈ가 맛있음,0,0,0,1,0,0,0,0,0,0
맞습니다. 세상이 변하면 사람덜도 변화해야지요. 우리나라 완죤 대모만하면 해결되냐구요. 의식도 변화해야지요.nHi-aiss 시스템으로 고고씽씽,0,0,0,0,0,0,0,1,0,0
아 근데 보수가 혹시 착각할까봐.. 전원책은 말할 것도 없이 더 짜증남. 좆보수 한남들은 아예 여성을 하등하게 보고있음,0,0,0,0,0,0,0,0,1,1
일단 군대부터 같이 가자 그럼 생각이 달라지겠지,0,0,0,0,0,0,0,1,0,0
양심있는 17인의 공무원님들 감사합니다 이더런 문재앙정권은 항상 소수의 인권은 있고 다수의 인권은 무시합니다 우리 아이들에게 미치는 더런동성애난동을 좌시하지 않을겁니다,1,0,0,0,0,0,0,0,1,0
슨상교 미만잡,0,0,0,1,0,0,0,0,1,0
동성애를 옹호하는 정의당이 N번방 사건에 대해서 따지니 어의없습니다. 정의당은 인민더불어민주당과 함께 북한가세요. 가자마자 험한 일 당하겠지만..,1,0,0,0,0,0,0,0,0,0
덕완아 재기민기직수하자,0,0,0,0,0,0,0,0,1,1
참 감사합니다...이 나라를 위해 목숨걸고 진실을 알려주시는 그 용기..본받고 갑니다ㅠ,0,0,0,0,0,0,0,1,0,0
"종현이 찌찌는 보고싶은데, 못봐서 크리토리스 부왘하다가 이성차린척 하는거지 ㅅㅂ",0,0,0,0,0,0,0,0,1,1
포탄 날라가다 바람불어서 즌라도로 가면 좋겠다그것도 전남에 있는 '슨상그라드'로,0,0,0,1,0,0,0,0,1,0
앵나 쓸모도 없는걸 살리겠다고 줄기세포 수술까지 나오노,0,0,0,0,0,0,1,0,0,0
진 그만해라,0,0,0,0,0,0,1,0,1,0
탈북민은 망명 보내고 쯍국 조선족 빨갱이는 환영하고. 문재인은노무현2 ㄹㅇ,0,1,0,0,0,0,0,0,1,0
잘생기고 못생기고를 떠나서 지들 나라도 못지키는 한심한 민족이라고 생각하니 존나 하찮아 보인다 ㅋㅋㅋ,0,1,0,0,0,0,0,0,0,0
틀무질하는새끼들 평균나이가 저거임 존나 황당한거임,0,0,1,0,0,0,0,0,0,0
후기 기대합니다,0,0,0,0,0,0,0,1,0,0
남자놈들 베댓들을 찬찬히 읽어봣는데 시궁창 같은 열폭냄새가 진동을 한다. 한편으론 불쌍하다. 남자만을 위한 나라에서 저 정도 열등감을 가지고 있는 남자라면 대체 얼마나 하타취 인생이란 말인가,0,0,0,0,0,0,0,0,0,1
수사는 당연히 해야하는데 나는 이게 물타기처럼 보인다 이거지 이득보는 놈이 범인인데 조선족과 문재앙 외에는 생각이 안나네 이 새끼들 너무 눈에 보여 ㅇㅇ 140만도 의심스럽고,0,1,0,0,0,0,0,0,1,0
열등감에 쩔어 있어서 그래.사람들에게 고향 어디냐고 물어 보면 다른 지역은 바로 말하는데 전라도는 한박자 쉬고 말하던가 아니면 읍이나 면을 말하고 그게 어디냐고 다시 물으면 그때 '쩌~기 어디어디 옆이야' 이렇게 말한다.,0,0,0,1,0,0,0,0,0,0
똥꼬충들이또..,1,0,0,0,0,0,0,0,0,0
어디서 숙명드립이야 씨발 한명숙같은 씨벌년이한국와서 출세했으면 가만히나 있던가 아무튼똥남아 새끼들 미개한겁 알아줘야함,0,1,0,0,0,0,0,0,1,0
문재인이가 또....,0,0,0,0,0,0,1,0,1,0
이제 일베가려고 버스까지 탈취하네 ㄷㄷ,0,0,0,0,0,0,1,0,0,0
저 닭 껍질 같이 생긴 새 끼좀 안보고싶다,0,0,0,0,0,0,1,0,0,0
잘못을했으면 따끔하게 혼내야되는데 오히려 상을줬으니ㅋ걔는 죄의식도없겠네,0,0,0,0,0,0,1,0,0,0
"그냥 맘충이 아니라, 문주당원이겠지. 8년째 퍼다 바치던 노무현 때 북한이 최초 핵실험 한건데 뇌를 리셋했나 ㅡㅡ",0,0,0,0,0,0,0,0,1,1
오세라비 같은 위인이 참된 페미니스트지. 남성을 혐오 안하고 의무를 질려고 하는 여자 페미 자체를 안좋아하지만,0,0,0,0,0,0,0,0,1,1
ㅇㅇ 꺼지셈 개같은년아,0,0,0,0,0,0,1,0,0,0
실장 스페셜 주세요,0,0,0,0,0,0,0,1,0,0
진중권 니나 페미해라 페미는 정신병임,0,0,0,0,0,0,0,0,1,1
저러니 전국민이 전라도 전라도 하는거지,0,0,0,1,0,0,0,0,0,0
캬 명불허전 쌍도저장소,0,0,0,1,0,0,0,0,0,0
세계를 정복하는데엔 인구가 최고구나,0,0,0,0,0,0,0,1,0,0
돈때문임.. 이집트에서 남자들 자기나라보다 잘사는 외국여자들 꼬셔서 결혼하고 돈뜯어내고 팔자고치려고함.. 이집트 일반인 한달월급 30~50만원임....ㅡ.ㅡ,0,1,0,0,0,0,0,0,0,0
정게글보다 존나재밋다 더올려라 틀딱 최태민 백숙,0,0,1,0,0,0,0,0,1,0
요약 : 일베 엠창인생새끼들은 김치녀나 만나는게 정상이다.,0,0,0,0,0,0,0,0,0,1
후장에 비비탄 쏘고 싶다 이기,0,0,0,0,0,0,1,0,0,0
